From_SCATS,To_SCATS,Distance_km
4812,3002,1.8491278529577178
3002,4821,1.5688714817225193
4821,3002,1.5688714817225193
3002,4821,1.5535619440744368
4821,3002,1.5535619440744368
3002,4821,1.5687372865141667
4821,3002,1.5687372865141667
3002,4821,1.583512162561186
4821,3002,1.583512162561186
3120,3120,0.048609933972706576
3120,3120,0.048609933972706576
3120,3120,0.057287096975981965
3120,3120,0.057287096975981965
3120,3120,0.04930204327827677
3120,3120,0.04930204327827677
3120,3122,0.6569925400338852
3122,3120,0.6569925400338852
3120,3122,0.6364407795525295
3122,3120,0.6364407795525295
3120,3122,0.6136025779052938
3122,3120,0.6136025779052938
3120,3126,3.6988240447691885
3126,3120,3.6988240447691885
3120,3126,3.6799230562934557
3126,3120,3.6799230562934557
3120,3126,3.6499555832988335
3126,3120,3.6499555832988335
3120,3127,1.838675850712796
3127,3120,1.838675850712796
3120,3127,1.8671063936705548
3127,3120,1.8671063936705548
3120,3127,1.8048528612363857
3127,3120,1.8048528612363857
3120,3180,3.75063495517626
3180,3120,3.75063495517626
3120,3180,3.718811664452508
3180,3120,3.718811664452508
3120,3180,3.7206246518062636
3180,3120,3.7206246518062636
3120,3662,3.040497068355886
3662,3120,3.040497068355886
3120,3662,3.0069859004193895
3662,3120,3.0069859004193895
3120,3662,3.034225283599229
3662,3120,3.034225283599229
3120,3662,3.071976789132565
3662,3120,3.071976789132565
3120,3682,3.8349658216308424
3682,3120,3.8349658216308424
3120,3682,3.8964525288987817
3682,3120,3.8964525288987817
3120,3682,3.869939447335486
3682,3120,3.869939447335486
3120,3682,3.798310934116307
3682,3120,3.798310934116307
3120,3685,4.791823616306554
3685,3120,4.791823616306554
3120,3685,4.8270533945103
3685,3120,4.8270533945103
3120,3685,4.825136707919791
3685,3120,4.825136707919791
3120,3804,1.2674902836488222
3804,3120,1.2674902836488222
3120,3804,1.3167414300201403
3804,3120,1.3167414300201403
3120,3804,1.328933607559078
3804,3120,1.328933607559078
3120,3804,1.286467433809905
3804,3120,1.286467433809905
3120,3812,1.6707798836041934
3812,3120,1.6707798836041934
3120,3812,1.7124964163924192
3812,3120,1.7124964163924192
3120,3812,1.680254953716454
3812,3120,1.680254953716454
3120,3812,1.6460505001706702
3812,3120,1.6460505001706702
3120,4030,3.034483894257598
4030,3120,3.034483894257598
3120,4030,3.0118303913972193
4030,3120,3.0118303913972193
3120,4030,3.1186102329949246
4030,3120,3.1186102329949246
3120,4032,2.314689309514031
4032,3120,2.314689309514031
3120,4032,2.2830004108806192
4032,3120,2.2830004108806192
3120,4032,2.2541102063311373
4032,3120,2.2541102063311373
3120,4032,2.2836794699592895
4032,3120,2.2836794699592895
3120,4034,1.2537657595211027
4034,3120,1.2537657595211027
3120,4034,1.2086249609659239
4034,3120,1.2086249609659239
3120,4034,1.176329889019999
4034,3120,1.176329889019999
3120,4034,1.2077096167592662
4034,3120,1.2077096167592662
3120,4035,0.6032695554964367
4035,3120,0.6032695554964367
3120,4035,0.5899968809689989
4035,3120,0.5899968809689989
3120,4035,0.39512403348964403
4035,3120,0.39512403348964403
3120,4035,0.4262361881310734
4035,3120,0.4262361881310734
3120,4040,1.1135542687942337
4040,3120,1.1135542687942337
3120,4040,1.149854941097761
4040,3120,1.149854941097761
3120,4040,1.1720271348039133
4040,3120,1.1720271348039133
3120,4040,1.1887949450022184
4040,3120,1.1887949450022184
3120,4040,1.1499413804548813
4040,3120,1.1499413804548813
3120,4040,1.1168580348413335
4040,3120,1.1168580348413335
3120,4043,2.7151619375538965
4043,3120,2.7151619375538965
3120,4043,2.758267314863043
4043,3120,2.758267314863043
3120,4043,2.780393290564619
4043,3120,2.780393290564619
3120,4043,2.758921265722257
4043,3120,2.758921265722257
3120,4051,3.3372063887808294
4051,3120,3.3372063887808294
3120,4051,3.336835295501012
4051,3120,3.336835295501012
3120,4051,3.3301707179791866
4051,3120,3.3301707179791866
3120,4057,2.9736855691842043
4057,3120,2.9736855691842043
3120,4057,2.948104028562519
4057,3120,2.948104028562519
3120,4057,2.8574580792338
4057,3120,2.8574580792338
3120,4057,2.8637795816060696
4057,3120,2.8637795816060696
3120,4063,2.219710524366561
4063,3120,2.219710524366561
3120,4063,2.2308906138801117
4063,3120,2.2308906138801117
3120,4063,2.1752344749299866
4063,3120,2.1752344749299866
3120,4063,2.1608766150438963
4063,3120,2.1608766150438963
3120,4262,3.727115062493914
4262,3120,3.727115062493914
3120,4263,2.8360423570318827
4263,3120,2.8360423570318827
3120,4263,2.7906216595572437
4263,3120,2.7906216595572437
3120,4263,2.845367590326203
4263,3120,2.845367590326203
3120,4263,2.933807524476793
4263,3120,2.933807524476793
3120,4264,2.051692262579135
4264,3120,2.051692262579135
3120,4264,2.022346137164042
4264,3120,2.022346137164042
3120,4264,2.0651586313690427
4264,3120,2.0651586313690427
3120,4264,2.105643207270019
4264,3120,2.105643207270019
3120,4266,14505.4626806615
4266,3120,14505.4626806615
3120,4266,1.2218565426926333
4266,3120,1.2218565426926333
3120,4266,1.260375883632119
4266,3120,1.260375883632119
3120,4266,1.2927578676898808
4266,3120,1.2927578676898808
3120,4270,2.2711894478027874
4270,3120,2.2711894478027874
3120,4270,2.2759430304569954
4270,3120,2.2759430304569954
3120,4270,2.350738183073133
4270,3120,2.350738183073133
3120,4270,2.374954586609881
4270,3120,2.374954586609881
3120,4272,1.3885303597552467
4272,3120,1.3885303597552467
3120,4272,1.4182480476863601
4272,3120,1.4182480476863601
3120,4272,1.4163064079137744
4272,3120,1.4163064079137744
3120,4273,2.8866851382601824
4273,3120,2.8866851382601824
3120,4273,2.896806966572217
4273,3120,2.896806966572217
3120,4321,2.523975880893764
4321,3120,2.523975880893764
3120,4321,2.511188989132133
4321,3120,2.511188989132133
3120,4321,2.5089715335342455
4321,3120,2.5089715335342455
3120,4321,2.560258335484435
4321,3120,2.560258335484435
3120,4324,2.3049184391825883
4324,3120,2.3049184391825883
3120,4324,2.32112107418355
4324,3120,2.32112107418355
3120,4324,2.369809054916353
4324,3120,2.369809054916353
3120,4335,2.66849348189964
4335,3120,2.66849348189964
3120,4335,2.6632946523462113
4335,3120,2.6632946523462113
3120,4812,3.6608977181753755
4812,3120,3.6608977181753755
3120,4812,3.730678791629587
4812,3120,3.730678791629587
3120,4812,3.832539670378207
4812,3120,3.832539670378207
3120,4821,4.4363472137556625
4821,3120,4.4363472137556625
3120,4821,4.420514312364444
4821,3120,4.420514312364444
3120,4821,4.433370106321462
4821,3120,4.433370106321462
3120,4821,4.449601951468869
4821,3120,4.449601951468869
3120,3120,0.04851736408755746
3120,3120,0.04851736408755746
3120,3120,0.07930398467517978
3120,3120,0.07930398467517978
3120,3122,0.6172183676383052
3122,3120,0.6172183676383052
3120,3122,0.5952657077944041
3122,3120,0.5952657077944041
3120,3122,0.5737352796217742
3122,3120,0.5737352796217742
3120,3126,3.6596971170044053
3126,3120,3.6596971170044053
3120,3126,3.640544663944619
3126,3120,3.640544663944619
3120,3126,3.610823204194219
3126,3120,3.610823204194219
3120,3127,1.7999115991044174
3127,3120,1.7999115991044174
3120,3127,1.8278927234162192
3127,3120,1.8278927234162192
3120,3127,1.7656283479544785
3127,3120,1.7656283479544785
3120,3180,3.7566851197399753
3180,3120,3.7566851197399753
3120,3180,3.7248299459071235
3180,3120,3.7248299459071235
3120,3180,3.7270089705569607
3180,3120,3.7270089705569607
3120,3662,3.087556407726331
3662,3120,3.087556407726331
3120,3662,3.0540677014497826
3662,3120,3.0540677014497826
3120,3662,3.0810351653619588
3662,3120,3.0810351653619588
3120,3662,3.118878828888772
3662,3120,3.118878828888772
3120,3682,3.7894966669360928
3682,3120,3.7894966669360928
3120,3682,3.8507847915313564
3682,3120,3.8507847915313564
3120,3682,3.8239902928429745
3682,3120,3.8239902928429745
3120,3682,3.7525179291702333
3682,3120,3.7525179291702333
3120,3685,4.743274278820737
3685,3120,4.743274278820737
3120,3685,4.778502768442722
3685,3120,4.778502768442722
3120,3685,4.776608951302719
3685,3120,4.776608951302719
3120,3804,1.2232670439187796
3804,3120,1.2232670439187796
3120,3804,1.2723942537700277
3804,3120,1.2723942537700277
3120,3804,1.2852820036636317
3804,3120,1.2852820036636317
3120,3804,1.2430615361282737
3804,3120,1.2430615361282737
3120,3812,1.6303400694383396
3812,3120,1.6303400694383396
3120,3812,1.6722471020739522
3812,3120,1.6722471020739522
3120,3812,1.6407721685205774
3812,3120,1.6407721685205774
3120,3812,1.6065016297950574
3812,3120,1.6065016297950574
3120,4030,3.0635993528403294
4030,3120,3.0635993528403294
3120,4030,3.042479385896736
4030,3120,3.042479385896736
3120,4030,3.1492977211923128
4030,3120,3.1492977211923128
3120,4032,2.3439022319324043
4032,3120,2.3439022319324043
3120,4032,2.311528895961558
4032,3120,2.311528895961558
3120,4032,2.2833274691335763
4032,3120,2.2833274691335763
3120,4032,2.3135056683273336
4032,3120,2.3135056683273336
3120,4034,1.2832726515557478
4034,3120,1.2832726515557478
3120,4034,1.236909031135334
4034,3120,1.236909031135334
3120,4034,1.2058723473485191
4034,3120,1.2058723473485191
3120,4034,1.2382721388660083
4034,3120,1.2382721388660083
3120,4035,0.6333871179975328
4035,3120,0.6333871179975328
3120,4035,0.617877265133898
4035,3120,0.617877265133898
3120,4035,0.4258177798125301
4035,3120,0.4258177798125301
3120,4035,0.461593044350704
4035,3120,0.461593044350704
3120,4040,1.0853671924859745
4040,3120,1.0853671924859745
3120,4040,1.1199644943769977
4040,3120,1.1199644943769977
3120,4040,1.1427236032414785
4040,3120,1.1427236032414785
3120,4040,1.160569045469499
4040,3120,1.160569045469499
3120,4040,1.1227926895399707
4040,3120,1.1227926895399707
3120,4040,1.0898810465355009
4040,3120,1.0898810465355009
3120,4043,2.6865301373085644
4043,3120,2.6865301373085644
3120,4043,2.729120617406062
4043,3120,2.729120617406062
3120,4043,2.75176700116552
4043,3120,2.75176700116552
3120,4043,2.7310893832628755
4043,3120,2.7310893832628755
3120,4051,3.3589361170053817
4051,3120,3.3589361170053817
3120,4051,3.358623823273871
4051,3120,3.358623823273871
3120,4051,3.3527708271611827
4051,3120,3.3527708271611827
3120,4057,2.9725743775531015
4057,3120,2.9725743775531015
3120,4057,2.9454823028270147
4057,3120,2.9454823028270147
3120,4057,2.854798782642091
4057,3120,2.854798782642091
3120,4057,2.8629882327428335
4057,3120,2.8629882327428335
3120,4063,2.2039780418236625
4063,3120,2.2039780418236625
3120,4063,2.214138960168209
4063,3120,2.214138960168209
3120,4063,2.1581005798250033
4063,3120,2.1581005798250033
3120,4063,2.145099450416515
4063,3120,2.145099450416515
3120,4262,3.762690376497408
4262,3120,3.762690376497408
3120,4263,2.870304072948264
4263,3120,2.870304072948264
3120,4263,2.8244932695663074
4263,3120,2.8244932695663074
3120,4263,2.879019399396001
4263,3120,2.879019399396001
3120,4263,2.967936463435855
4263,3120,2.967936463435855
3120,4264,2.0839415826047576
4264,3120,2.0839415826047576
3120,4264,2.0540244410072055
4264,3120,2.0540244410072055
3120,4264,2.0963976770840813
4264,3120,2.0963976770840813
3120,4264,2.137641008000655
4264,3120,2.137641008000655
3120,4266,14505.465609737488
4266,3120,14505.465609737488
3120,4266,1.2475936699612953
4266,3120,1.2475936699612953
3120,4266,1.2859196494805518
4266,3120,1.2859196494805518
3120,4266,1.319400854829451
4266,3120,1.319400854829451
3120,4270,2.2923966757243646
4270,3120,2.2923966757243646
3120,4270,2.2953709757870913
4270,3120,2.2953709757870913
3120,4270,2.3692447620491865
4270,3120,2.3692447620491865
3120,4270,2.3954337693700976
4270,3120,2.3954337693700976
3120,4272,1.3872266814413592
4272,3120,1.3872266814413592
3120,4272,1.4173038152014292
4272,3120,1.4173038152014292
3120,4272,1.4163430689623586
4272,3120,1.4163430689623586
3120,4273,2.8699127262894546
4273,3120,2.8699127262894546
3120,4273,2.878012662182667
4273,3120,2.878012662182667
3120,4321,2.56660595175499
4321,3120,2.56660595175499
3120,4321,2.553718738776411
4321,3120,2.553718738776411
3120,4321,2.552225392691653
4321,3120,2.552225392691653
3120,4321,2.603462212320387
4321,3120,2.603462212320387
3120,4324,2.353347082155454
4324,3120,2.353347082155454
3120,4324,2.36944315410452
4324,3120,2.36944315410452
3120,4324,2.418160551300082
4324,3120,2.418160551300082
3120,4335,2.7170727125607606
4335,3120,2.7170727125607606
3120,4335,2.711881375575127
4335,3120,2.711881375575127
3120,4812,3.6886728032461775
4812,3120,3.6886728032461775
3120,4812,3.7579460511587013
4812,3120,3.7579460511587013
3120,4812,3.8601157963866903
4812,3120,3.8601157963866903
3120,4821,4.478128924968366
4821,3120,4.478128924968366
3120,4821,4.462267412818973
4821,3120,4.462267412818973
3120,4821,4.47498283851031
4821,3120,4.47498283851031
3120,4821,4.491294613702759
4821,3120,4.491294613702759
3120,3120,0.04923572902592895
3120,3120,0.04923572902592895
3120,3122,0.6571267744271165
3122,3120,0.6571267744271165
3120,3122,0.6337281803418929
3122,3120,0.6337281803418929
3120,3122,0.6136395906400525
3122,3120,0.6136395906400525
3120,3126,3.699222906388744
3126,3120,3.699222906388744
3120,3126,3.6798233352732166
3126,3120,3.6798233352732166
3120,3126,3.650346608420031
3126,3120,3.650346608420031
3120,3127,1.840001947807656
3127,3120,1.840001947807656
3120,3127,1.8675487449397083
3127,3120,1.8675487449397083
3120,3127,1.8052887673921372
3127,3120,1.8052887673921372
3120,3180,3.8006303495797806
3180,3120,3.8006303495797806
3120,3180,3.7687880204036306
3180,3120,3.7687880204036306
3120,3180,3.7708109849182945
3180,3120,3.7708109849182945
3120,3662,3.0620433008030568
3662,3120,3.0620433008030568
3120,3662,3.02863469932421
3662,3120,3.02863469932421
3120,3662,3.0547163790298377
3662,3120,3.0547163790298377
3120,3662,3.0928456460817104
3662,3120,3.0928456460817104
3120,3682,3.819921665539724
3682,3120,3.819921665539724
3120,3682,3.8807589685375947
3682,3120,3.8807589685375947
3120,3682,3.8533001918827394
3682,3120,3.8533001918827394
3120,3682,3.7822077527968405
3682,3120,3.7822077527968405
3120,3685,4.75592903051042
3685,3120,4.75592903051042
3120,3685,4.791181006629673
3685,3120,4.791181006629673
3120,3685,4.788875367205568
3685,3120,4.788875367205568
3120,3804,1.218066560704028
3804,3120,1.218066560704028
3120,3804,1.2674760948581898
3804,3120,1.2674760948581898
3120,3804,1.2787046362708772
3804,3120,1.2787046362708772
3120,3804,1.2359450716848976
3804,3120,1.2359450716848976
3120,3812,1.6172609327539944
3812,3120,1.6172609327539944
3120,3812,1.6588275276144366
3812,3120,1.6588275276144366
3120,3812,1.6260570610811527
3812,3120,1.6260570610811527
3120,3812,1.591901869068183
3812,3120,1.591901869068183
3120,4030,3.0917706123877515
4030,3120,3.0917706123877515
3120,4030,3.0690635040507015
4030,3120,3.0690635040507015
3120,4030,3.1758402140091397
4030,3120,3.1758402140091397
3120,4032,2.3719759112192618
4032,3120,2.3719759112192618
3120,4032,2.3402824008521943
4032,3120,2.3402824008521943
3120,4032,2.311396834272976
4032,3120,2.311396834272976
3120,4032,2.3409553016475217
4032,3120,2.3409553016475217
3120,4034,1.311052212910039
4034,3120,1.311052212910039
3120,4034,1.265891552623936
4034,3120,1.265891552623936
3120,4034,1.2336163625289727
4034,3120,1.2336163625289727
3120,4034,1.2649683038829183
4034,3120,1.2649683038829183
3120,4035,0.6605560433783451
4035,3120,0.6605560433783451
3120,4035,0.6472059911751905
4035,3120,0.6472059911751905
3120,4035,0.4524106376238357
4035,3120,0.4524106376238357
3120,4035,0.483000541691326
4035,3120,0.483000541691326
3120,4040,1.0562677363217154
4040,3120,1.0562677363217154
3120,4040,1.09263416753867
4040,3120,1.09263416753867
3120,4040,1.1147700335659159
4040,3120,1.1147700335659159
3120,4040,1.1315083670756982
4040,3120,1.1315083670756982
3120,4040,1.0926687647640998
4040,3120,1.0926687647640998
3120,4040,1.059590713247709
4040,3120,1.059590713247709
3120,4043,2.6578755588661944
4043,3120,2.6578755588661944
3120,4043,2.700989635154393
4043,3120,2.700989635154393
3120,4043,2.7231068244387937
4043,3120,2.7231068244387937
3120,4043,2.7016409918559976
4043,3120,2.7016409918559976
3120,4051,3.393631169187912
4051,3120,3.393631169187912
3120,4051,3.393273345959757
4051,3120,3.393273345959757
3120,4051,3.386782306259767
4051,3120,3.386782306259767
3120,4057,3.0190364622136583
4057,3120,3.0190364622136583
3120,4057,2.992352772407179
4057,3120,2.992352772407179
3120,4057,2.9016764532306865
4057,3120,2.9016764532306865
3120,4057,2.9093549298001977
4057,3120,2.9093549298001977
3120,4063,2.2524930195191457
4063,3120,2.2524930195191457
3120,4063,2.262631402419112
4063,3120,2.262631402419112
3120,4063,2.206578919986373
4063,3120,2.206578919986373
3120,4063,2.1936140900487393
4063,3120,2.1936140900487393
3120,4262,3.7205745057357613
4262,3120,3.7205745057357613
3120,4263,2.8273370186413596
4263,3120,2.8273370186413596
3120,4263,2.7812786250077326
4263,3120,2.7812786250077326
3120,4263,2.835662545609758
4263,3120,2.835662545609758
3120,4263,2.9248755873107415
4263,3120,2.9248755873107415
3120,4264,2.0398388103048055
4264,3120,2.0398388103048055
3120,4264,2.009614756209407
4264,3120,2.009614756209407
3120,4264,2.0517534279273177
4264,3120,2.0517534279273177
3120,4264,2.0933925583396507
4264,3120,2.0933925583396507
3120,4266,14505.418586867725
4266,3120,14505.418586867725
3120,4266,1.2008429892784327
4266,3120,1.2008429892784327
3120,4266,1.2390997169721634
4266,3120,1.2390997169721634
3120,4266,1.2729340459626453
4266,3120,1.2729340459626453
3120,4270,2.244449802318136
4270,3120,2.244449802318136
3120,4270,2.2471627262082374
4270,3120,2.2471627262082374
3120,4270,2.320932045606878
4270,3120,2.320932045606878
3120,4270,2.3473666438650937
4270,3120,2.3473666438650937
3120,4272,1.3412347134672615
4272,3120,1.3412347134672615
3120,4272,1.3712007785735807
4272,3120,1.3712007785735807
3120,4272,1.3699394426627296
4272,3120,1.3699394426627296
3120,4273,2.8315450117775036
4273,3120,2.8315450117775036
3120,4273,2.8410240721695907
4273,3120,2.8410240721695907
3120,4321,2.576092748547637
4321,3120,2.576092748547637
3120,4321,2.563408039523004
4321,3120,2.563408039523004
3120,4321,2.560419995456894
4321,3120,2.560419995456894
3120,4321,2.611758575494465
4321,3120,2.611758575494465
3120,4324,2.335123076647879
4324,3120,2.335123076647879
3120,4324,2.350215833638685
4324,3120,2.350215833638685
3120,4324,2.3991771627736163
4324,3120,2.3991771627736163
3120,4335,2.7010794503262603
4335,3120,2.7010794503262603
3120,4335,2.6961003006096314
4335,3120,2.6961003006096314
3120,4812,3.64241604127898
4812,3120,3.64241604127898
3120,4812,3.7115051098460317
4812,3120,3.7115051098460317
3120,4812,3.8137817822466684
4812,3120,3.8137817822466684
3120,4821,4.442027411347031
4821,3120,4.442027411347031
3120,4821,4.42612939700265
4821,3120,4.42612939700265
3120,4821,4.438663214659692
4821,3120,4.438663214659692
3120,4821,4.455076960760407
4821,3120,4.455076960760407
3120,3122,0.696522058447012
3122,3120,0.696522058447012
3120,3122,0.6744817472377017
3122,3120,0.6744817472377017
3120,3122,0.6530392222855195
3122,3120,0.6530392222855195
3120,3126,3.7389990168788234
3126,3120,3.7389990168788234
3120,3126,3.7198485650356714
3126,3120,3.7198485650356714
3120,3126,3.690125181845009
3126,3120,3.690125181845009
3120,3127,1.8791937608827152
3127,3120,1.8791937608827152
3120,3127,1.9071941517566002
3127,3120,1.9071941517566002
3120,3127,1.844929846574556
3127,3120,1.844929846574556
3120,3180,3.7953886574095175
3180,3120,3.7953886574095175
3120,3180,3.763580568729386
3180,3120,3.763580568729386
3120,3180,3.765236206820919
3180,3120,3.765236206820919
3120,3662,3.0140707924741426
3662,3120,3.0140707924741426
3120,3662,2.9806399257019303
3662,3120,2.9806399257019303
3120,3662,3.006973535196069
3662,3120,3.006973535196069
3120,3662,3.045019533762028
3662,3120,3.045019533762028
3120,3682,3.866023422305418
3682,3120,3.866023422305418
3120,3682,3.9270614600190257
3682,3120,3.9270614600190257
3120,3682,3.899882255919146
3682,3120,3.899882255919146
3120,3682,3.8286309714678746
3682,3120,3.8286309714678746
3120,3685,4.805096351941308
3685,3120,4.805096351941308
3120,3685,4.840349516817677
3685,3120,4.840349516817677
3120,3685,4.8380195668549835
3685,3120,4.8380195668549835
3120,3804,1.26338519844278
3804,3120,1.26338519844278
3120,3804,1.3128848195790275
3804,3120,1.3128848195790275
3120,3804,1.323436878054947
3804,3120,1.323436878054947
3120,3804,1.2804661547148772
3804,3120,1.2804661547148772
3120,3812,1.6586553665128176
3812,3120,1.6586553665128176
3120,3812,1.7000129926653358
3812,3120,1.7000129926653358
3120,3812,1.6664923851366549
3812,3120,1.6664923851366549
3120,3812,1.6324200259188648
3812,3120,1.6324200259188648
3120,4030,3.0633008061761138
4030,3120,3.0633008061761138
3120,4030,3.0390277943170254
4030,3120,3.0390277943170254
3120,4030,3.1457473467581614
4030,3120,3.1457473467581614
3120,4032,2.343565831346054
4032,3120,2.343565831346054
3120,4032,2.3125810105565185
4032,3120,2.3125810105565185
3120,4032,2.2830003146562494
4032,3120,2.2830003146562494
3120,4032,2.3119268956874555
4032,3120,2.3119268956874555
3120,4034,1.2829024902774515
4034,3120,1.2829024902774515
3120,4034,1.239035344842218
4034,3120,1.239035344842218
3120,4034,1.2055098682099776
4034,3120,1.2055098682099776
3120,4034,1.2357834165938755
4034,3120,1.2357834165938755
3120,4035,0.6330556325283557
4035,3120,0.6330556325283557
3120,4035,0.6220346853955802
4035,3120,0.6220346853955802
3120,4035,0.4255507511210264
4035,3120,0.4255507511210264
3120,4035,0.4510192764417012
4035,3120,0.4510192764417012
3120,4040,1.085772120135031
4040,3120,1.085772120135031
3120,4040,1.1238281404278299
4040,3120,1.1238281404278299
3120,4040,1.1453389386473463
4040,3120,1.1453389386473463
3120,4040,1.1609575003801367
4040,3120,1.1609575003801367
3120,4040,1.121063406850715
4040,3120,1.121063406850715
3120,4040,1.0878525374462198
4040,3120,1.0878525374462198
3120,4043,2.686961487356341
4043,3120,2.686961487356341
3120,4043,2.730592382678254
4043,3120,2.730592382678254
3120,4043,2.752173097897135
4043,3120,2.752173097897135
3120,4043,2.7298996779931888
4043,3120,2.7298996779931888
3120,4051,3.372631278988846
4051,3120,3.372631278988846
3120,4051,3.3722139073629855
4051,3120,3.3722139073629855
3120,4051,3.364900807927585
4051,3120,3.364900807927585
3120,4057,3.021013229818774
4057,3120,3.021013229818774
3120,4057,2.995836234254504
4057,3120,2.995836234254504
3120,4057,2.9052037312695074
4057,3120,2.9052037312695074
3120,4057,2.9110217153893516
4057,3120,2.9110217153893516
3120,4063,2.269000192713339
4063,3120,2.269000192713339
3120,4063,2.280144330731205
4063,3120,2.280144330731205
3120,4063,2.2244678316656032
4063,3120,2.2244678316656032
3120,4063,2.210164886778898
4063,3120,2.210164886778898
3120,4262,3.683907453473664
4262,3120,3.683907453473664
3120,4263,2.791924600148017
4263,3120,2.791924600148017
3120,4263,2.7462549297882335
4263,3120,2.7462549297882335
3120,4263,2.800865711935769
4263,3120,2.800865711935769
3120,4263,2.8896059490704897
4263,3120,2.8896059490704897
3120,4264,2.0063593724619517
4264,3120,2.0063593724619517
3120,4264,1.9767098218693062
4264,3120,1.9767098218693062
3120,4264,2.0193019882362155
4264,3120,2.0193019882362155
3120,4264,2.0601773111380086
4264,3120,2.0601773111380086
3120,4266,14505.414997978394
4266,3120,14505.414997978394
3120,4266,1.1738358488656706
4266,3120,1.1738358488656706
3120,4266,1.2123059977539803
4266,3120,1.2123059977539803
3120,4266,1.245012171822289
4266,3120,1.245012171822289
3120,4270,2.222277683238616
4270,3120,2.222277683238616
3120,4270,2.2268190081746204
4270,3120,2.2268190081746204
3120,4270,2.3015383392389386
4270,3120,2.3015383392389386
3120,4270,2.325947522650173
4270,3120,2.325947522650173
3120,4272,1.342530472587856
4272,3120,1.342530472587856
3120,4272,1.3721072125214029
4272,3120,1.3721072125214029
3120,4272,1.3698194526681688
4272,3120,1.3698194526681688
3120,4273,2.8484396149309354
4273,3120,2.8484396149309354
3120,4273,2.859993364020888
4273,3120,2.859993364020888
3120,4321,2.5336796778041366
4321,3120,2.5336796778041366
3120,4321,2.52110429905311
4321,3120,2.52110429905311
3120,4321,2.517342936492768
4321,3120,2.517342936492768
3120,4321,2.568726044250569
4321,3120,2.568726044250569
3120,4324,2.285959722874995
4324,3120,2.285959722874995
3120,4324,2.3011261156845575
4324,3120,2.3011261156845575
3120,4324,2.350067802645586
4324,3120,2.350067802645586
3120,4335,2.651844523048422
4335,3120,2.651844523048422
3120,4335,2.6468645964869344
4335,3120,2.6468645964869344
3120,4812,3.613617337466532
4812,3120,3.613617337466532
3120,4812,3.683224279577247
4812,3120,3.683224279577247
3120,4812,3.7851918036222463
4812,3120,3.7851918036222463
3120,4821,4.399213855068262
4821,3120,4.399213855068262
3120,4821,4.38334343445078
4821,3120,4.38334343445078
3120,4821,4.396016330510079
4821,3120,4.396016330510079
3120,4821,4.412351819216495
4821,3120,4.412351819216495
3122,3122,0.038921425624952655
3122,3122,0.038921425624952655
3122,3122,0.04349618833166451
3122,3122,0.04349618833166451
3122,3126,3.04248605824742
3126,3122,3.04248605824742
3122,3126,3.023333359055871
3126,3122,3.023333359055871
3122,3126,2.9936117200436487
3126,3122,2.9936117200436487
3122,3127,1.1829018999913796
3127,3122,1.1829018999913796
3122,3127,1.2106874918197332
3127,3122,1.2106874918197332
3122,3127,1.1484228201899596
3127,3122,1.1484228201899596
3122,3180,3.5008487481578485
3180,3122,3.5008487481578485
3122,3180,3.4690277408009864
3180,3122,3.4690277408009864
3122,3180,3.475586163206824
3180,3122,3.475586163206824
3122,3662,3.6672239952535546
3662,3122,3.6672239952535546
3122,3662,3.6334408441328194
3662,3122,3.6334408441328194
3122,3662,3.6644260676271534
3662,3122,3.6644260676271534
3122,3662,3.700886676085112
3662,3122,3.700886676085112
3122,3682,3.1990844359641457
3682,3122,3.1990844359641457
3122,3682,3.2626516319721386
3682,3122,3.2626516319721386
3122,3682,3.2395405747972323
3682,3122,3.2395405747972323
3122,3682,3.166096713666996
3682,3122,3.166096713666996
3122,3685,4.283103912778883
3685,3122,4.283103912778883
3122,3685,4.317954283842969
3685,3122,4.317954283842969
3122,3685,4.319885902537481
3685,3122,4.319885902537481
3122,3804,1.0741009757406572
3804,3122,1.0741009757406572
3122,3804,1.1127213486856975
3804,3122,1.1127213486856975
3122,3804,1.1451033196512652
3804,3122,1.1451033196512652
3122,3804,1.115543285749152
3804,3122,1.115543285749152
3122,3812,1.539020262203887
3812,3122,1.539020262203887
3122,3812,1.5821535510314768
3812,3122,1.5821535510314768
3122,3812,1.5702165686311202
3812,3122,1.5702165686311202
3122,3812,1.5371593429797792
3812,3122,1.5371593429797792
3122,4030,3.133504122556193
4030,3122,3.133504122556193
3122,4030,3.136736048585197
4030,3122,3.136736048585197
3122,4030,3.2420216307930794
4030,3122,3.2420216307930794
3122,4032,2.4346849429992807
4032,3122,2.4346849429992807
3122,4032,2.393105826259275
4032,3122,2.393105826259275
3122,4032,2.376334976565033
4032,3122,2.376334976565033
3122,4032,2.4147041270633713
4032,3122,2.4147041270633713
3122,4034,1.4420504724275836
4034,3122,1.4420504724275836
3122,4034,1.3836402502125194
4034,3122,1.3836402502125194
3122,4034,1.3735120304097757
4034,3122,1.3735120304097757
3122,4034,1.4165922632361871
4034,3122,1.4165922632361871
3122,4035,0.9121933189468284
4035,3122,0.9121933189468284
3122,4035,0.8771278427622945
4035,3122,0.8771278427622945
3122,4035,0.7819739676804345
4035,3122,0.7819739676804345
3122,4035,0.8464450008204912
4035,3122,0.8464450008204912
3122,4040,1.2668695705829172
4040,3122,1.2668695705829172
3122,4040,1.2730878657985574
4040,3122,1.2730878657985574
3122,4040,1.3012415277542548
4040,3122,1.3012415277542548
